prices,market_caps,total_volumes,date,year
0.9998,1451377.9052000004,80107.0,2016-02-24 00:00:00.000,2016
1.0,1451599.9999999998,438017.99999999977,2016-02-25 00:00:00.000,2016
1.0,1451600.0,102512.0,2016-02-26 00:00:00.000,2016
1.0,1451600.0,96721.0,2016-02-27 00:00:00.000,2016
1.0,1451599.9999999998,114084.0,2016-02-28 00:00:00.000,2016
1.0,1451600.0,74743.0,2016-02-29 00:00:00.000,2016
1.0,1451581.1292,118129.00000000001,2016-03-01 00:00:00.000,2016
1.0,1451552.0972,60826.999999999985,2016-03-02 00:00:00.000,2016
1.0,1451598.5484000002,180593.00000000003,2016-03-03 00:00:00.000,2016
1.0,1451599.9999999998,132882.0,2016-03-04 00:00:00.000,2016
1.0,1451600.0,353656.0,2016-03-05 00:00:00.000,2016
1.0,1451597.0968000002,290334.0,2016-03-06 00:00:00.000,2016
1.0,1451597.0968000002,140199.0,2016-03-07 00:00:00.000,2016
1.0,1451598.5484,148223.0,2016-03-08 00:00:00.000,2016
0.9999,1451447.582,146573.0,2016-03-09 00:00:00.000,2016
1.0,1451591.2903999998,133855.0,2016-03-10 00:00:00.000,2016
1.0,1451592.742,91345.0,2016-03-11 00:00:00.000,2016
0.9999,1451435.9692,253494.0,2016-03-12 00:00:00.000,2016
0.9999,1451488.2268000003,195096.00000000003,2016-03-13 00:00:00.000,2016
1.0,1451591.2904000005,367988.0,2016-03-14 00:00:00.000,2016
1.0,1451600.0,109338.0,2016-03-15 00:00:00.000,2016
1.0,1451600.0,72590.00000000001,2016-03-16 00:00:00.000,2016
1.0,1451573.8712,220365.00000000003,2016-03-17 00:00:00.000,2016
1.0,1451593.0968080005,327413.00000000006,2016-03-18 00:00:00.000,2016
1.0,1451593.0968080002,119627.00000000003,2016-03-19 00:00:00.000,2016
1.0,1451588.0968180003,82078.99999999999,2016-03-20 00:00:00.000,2016
1.0,1451588.096818,154662.0,2016-03-21 00:00:00.000,2016
1.0,1451589.5484090005,104043.0,2016-03-22 00:00:00.000,2016
1.0,1451589.5484089996,85451.99999999999,2016-03-23 00:00:00.000,2016
1.0,1451550.3554520002,108347.0,2016-03-24 00:00:00.000,2016
1.0,1451591.0,32146.0,2016-03-25 00:00:00.000,2016
